dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GCN,2,100,10,132.0,0.002781105304614276,0.805293665397822,40.0,6.0,3.0
